elapsed time,receive time,header.stamp,topic,value
3.338836119,1709146833.061709913,1709146833.061461280,/rigid_bodies.rigidbodies[2].pose.position.x,0
3.348913912,1709146833.071787706,1709146833.071465277,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641032573220037
3.358454815,1709146833.081328609,1709146833.081122503,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640325449259921
3.369021961,1709146833.091895755,1709146833.091538365,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640941161429871
3.37954137,1709146833.102415164,1709146833.101747407,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641240362298296
3.388886167,1709146833.111759961,1709146833.111349445,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640975769780411
3.399661484,1709146833.122535278,1709146833.121791076,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640781454888996
3.409223979,1709146833.132097773,1709146833.131489534,/rigid_bodies.rigidbodies[2].pose.position.x,0.8639843879129491
3.419189291,1709146833.142063085,1709146833.141585103,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640508812337588
3.429370944,1709146833.152244738,1709146833.151659463,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640823022083256
3.439195812,1709146833.162069606,1709146833.161555952,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641044261741452
3.448876229,1709146833.171750023,1709146833.171412967,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640653305743653
3.458921802,1709146833.181795596,1709146833.181482003,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640228497837376
3.468779595,1709146833.191653389,1709146833.191290333,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641177490570908
3.4792158,1709146833.202089594,1709146833.201555230,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640241869443179
3.489272848,1709146833.212146642,1709146833.211625354,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640622829914086
3.499499803,1709146833.222373597,1709146833.221676327,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640770633763386
3.5091952820000003,1709146833.232069076,1709146833.231485669,/rigid_bodies.rigidbodies[2].pose.position.x,0.864031330279433
3.518829488,1709146833.241703282,1709146833.241330772,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640717681041252
3.529220101,1709146833.252093895,1709146833.251502521,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640844435182723
3.538993302,1709146833.261867096,1709146833.261381367,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641334181525097
3.54930462,1709146833.272178414,1709146833.271683614,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640245755589323
3.559248014,1709146833.282121808,1709146833.281523037,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641225853620058
3.569400183,1709146833.292273977,1709146833.291649975,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640752129832104
3.579092317,1709146833.301966111,1709146833.301427270,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640348825046974
3.589466454,1709146833.312340248,1709146833.311719047,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640865444978926
3.599391451,1709146833.322265245,1709146833.321653359,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640387074070675
3.60890449,1709146833.331778284,1709146833.331327381,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640888248113178
3.6191479060000002,1709146833.342021700,1709146833.341562744,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640600860404282
3.628974827,1709146833.351848621,1709146833.351418610,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641242549406514
3.639177268,1709146833.362051062,1709146833.361608516,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640436547626335
3.649053287,1709146833.371927081,1709146833.371429931,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640354064833448
3.659006399,1709146833.381880193,1709146833.381484859,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641164884394532
3.669321682,1709146833.392195476,1709146833.391581163,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640356999032255
3.678778958,1709146833.401652752,1709146833.401277235,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641005430078377
3.689429167,1709146833.412302961,1709146833.411617640,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640589928418617
3.699101602,1709146833.421975396,1709146833.421474804,/rigid_bodies.rigidbodies[2].pose.position.x,0.864119193398236
3.708866365,1709146833.431740159,1709146833.431351750,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640800797093283
3.719343471,1709146833.442217265,1709146833.441588337,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641134596633149
3.729347303,1709146833.452221097,1709146833.451469285,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641550576256242
3.73903432,1709146833.461908114,1709146833.461429938,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640597398140235
3.749105392,1709146833.471979186,1709146833.471481692,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641171646822787
3.759625072,1709146833.482498866,1709146833.481725871,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640668287034519
3.769160315,1709146833.492034109,1709146833.491499365,/rigid_bodies.rigidbodies[2].pose.position.x,0.864063724855621
3.779215126,1709146833.502088920,1709146833.501553619,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640517422176528
3.7893757,1709146833.512249494,1709146833.511639318,/rigid_bodies.rigidbodies[2].pose.position.x,0.864090340689695
3.79941399,1709146833.522287784,1709146833.521603762,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641364395562177
3.809353992,1709146833.532227786,1709146833.531576628,/rigid_bodies.rigidbodies[2].pose.position.x,0.864033638880351
3.81919287,1709146833.542066664,1709146833.541524772,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640882205860995
3.829236906,1709146833.552110700,1709146833.551519546,/rigid_bodies.rigidbodies[2].pose.position.x,0.863998644487411
3.839257629,1709146833.562131423,1709146833.561525487,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640431124355662
3.849138454,1709146833.572012248,1709146833.571505588,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640672829232703
3.8589818190000003,1709146833.581855613,1709146833.581466215,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640673561149828
3.868918578,1709146833.591792372,1709146833.591414337,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641035943086881
3.878996263,1709146833.601870057,1709146833.601426832,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640534097625093
3.889342276,1709146833.612216070,1709146833.611646739,/rigid_bodies.rigidbodies[2].pose.position.x,0.864119024294994
3.899277747,1709146833.622151541,1709146833.621492768,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640543414333022
3.909586547,1709146833.632460341,1709146833.631639390,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640956284768854
3.919409104,1709146833.642282898,1709146833.641542997,/rigid_bodies.rigidbodies[2].pose.position.x,0.864087928014763
3.929262477,1709146833.652136271,1709146833.651491057,/rigid_bodies.rigidbodies[2].pose.position.x,0.864039898041492
3.939652406,1709146833.662526200,1709146833.661673824,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640965845340643
3.948915711,1709146833.671789505,1709146833.671548518,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640400095541363
3.9591916190000003,1709146833.682065413,1709146833.681697586,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640615911563668
3.968960916,1709146833.691834710,1709146833.691565412,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640536338328982
3.9791505760000003,1709146833.702024370,1709146833.701656933,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640675890100036
3.98917269,1709146833.712046484,1709146833.711665455,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640458347254171
3.99893488,1709146833.721808674,1709146833.721441676,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640409136505597
4.008952418,1709146833.731826212,1709146833.731477388,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640963316426283
4.018727889,1709146833.741601683,1709146833.741279595,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640167836091552
4.028844992,1709146833.751718786,1709146833.751308258,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640799756289561
4.038597004,1709146833.761470798,1709146833.761181627,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640712269953559
4.048658438,1709146833.771532232,1709146833.771273092,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640864003824777
4.058627635,1709146833.781501429,1709146833.781179156,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641004343282245
4.068594039,1709146833.791467833,1709146833.791218196,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640744306444599
4.078790874,1709146833.801664668,1709146833.801265295,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641037903010177
4.088865935,1709146833.811739729,1709146833.811346290,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640184686959755
4.099038609,1709146833.821912403,1709146833.821420231,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641026097781447
4.10902821,1709146833.831902004,1709146833.831356085,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640550190977953
4.119117297,1709146833.841991091,1709146833.841566814,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640693802840457
4.129317476,1709146833.852191270,1709146833.851595456,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640880741542678
4.139109566,1709146833.861983360,1709146833.861418531,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640871138532956
4.149036828,1709146833.871910622,1709146833.871483345,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640793934650567
4.159135477,1709146833.882009271,1709146833.881502887,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640518372536802
4.169423471,1709146833.892297265,1709146833.891716079,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640914118531675
4.179040028,1709146833.901913822,1709146833.901504696,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640680833616732
4.189047419,1709146833.911921213,1709146833.911528556,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640719022098428
4.199348187,1709146833.922221981,1709146833.921720164,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640971550765784
4.20900814,1709146833.931881934,1709146833.931492221,/rigid_bodies.rigidbodies[2].pose.position.x,0.864050920827723
4.219161223,1709146833.942035017,1709146833.941557734,/rigid_bodies.rigidbodies[2].pose.position.x,0.86412468243933
4.228901867,1709146833.951775661,1709146833.951491691,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640596275393349
4.239265842,1709146833.962139636,1709146833.961665838,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640884074939605
4.248958675,1709146833.971832469,1709146833.971383210,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640572441006533
4.259229847,1709146833.982103641,1709146833.981589318,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640585331373151
4.269324827,1709146833.992198621,1709146833.991682244,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640868747698602
4.27894559,1709146834.001819384,1709146834.001443564,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640347500547184
4.289178727,1709146834.012052521,1709146834.011492755,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641060000915789
4.29937882,1709146834.022252614,1709146834.021638701,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640484312780364
4.309184575,1709146834.032058369,1709146834.031526859,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641102734507666
4.31910304,1709146834.041976834,1709146834.041489751,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641251417643061
4.329358136,1709146834.052231930,1709146834.051621156,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641168788870277
4.339367854,1709146834.062241648,1709146834.061580599,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640994899681864
4.3489719430000005,1709146834.071845737,1709146834.071301602,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640476533963936
4.359308084,1709146834.082181878,1709146834.081513570,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640885920895485
4.369528479,1709146834.092402273,1709146834.091705024,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640471515153371
4.379156562,1709146834.102030356,1709146834.101435145,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641208605707064
4.389460094,1709146834.112333888,1709146834.111614413,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640977981660237
4.399121271,1709146834.121995065,1709146834.121521770,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640660086409176
4.40904963,1709146834.131923424,1709146834.131452699,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640863690102634
4.419296768,1709146834.142170562,1709146834.141710439,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640372573514253
4.429081695,1709146834.151955489,1709146834.151524362,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641175758367174
4.438819435,1709146834.161693229,1709146834.161420020,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640189607975403
4.448906372,1709146834.171780166,1709146834.171516994,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640538312737114
4.458532088,1709146834.181405882,1709146834.181203130,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640828312797724
4.468755788,1709146834.191629582,1709146834.191299752,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641068360541292
4.478696975,1709146834.201570769,1709146834.201233232,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641596519569562
4.488991141,1709146834.211864935,1709146834.211599793,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640519415845647
4.4984896,1709146834.221363394,1709146834.221202708,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641112746146701
4.50869896,1709146834.231572754,1709146834.231312014,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640561168574912
4.519045054,1709146834.241918848,1709146834.241527874,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640629620602925
4.529288816,1709146834.252162610,1709146834.251650787,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640743128143539
4.539031068,1709146834.261904862,1709146834.261469121,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640686846514731
4.549146145,1709146834.272019939,1709146834.271605344,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641097720171592
4.559007671,1709146834.281881465,1709146834.281472702,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640383189874572
4.569145615,1709146834.292019409,1709146834.291506007,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641490378971557
4.57905172,1709146834.301925514,1709146834.301474616,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640525868105546
4.589097832,1709146834.311971626,1709146834.311427610,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640995358246877
4.599226422,1709146834.322100216,1709146834.321507364,/rigid_bodies.rigidbodies[2].pose.position.x,0.864132562536619
4.609206185,1709146834.332079979,1709146834.331591935,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640421878531624
4.618937102,1709146834.341810896,1709146834.341405465,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640516972294126
4.629175071,1709146834.352048865,1709146834.351523991,/rigid_bodies.rigidbodies[2].pose.position.x,0.864033447364687
4.639377178,1709146834.362250972,1709146834.361668477,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640825325772907
4.648914568,1709146834.371788362,1709146834.371362327,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640003702954112
4.658929215,1709146834.381803009,1709146834.381322948,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640378948337454
4.669032935,1709146834.391906729,1709146834.391430766,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640435526933985
4.678987017,1709146834.401860811,1709146834.401350374,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640079434745953
4.689064611,1709146834.411938405,1709146834.411423463,/rigid_bodies.rigidbodies[2].pose.position.x,0.8641002445599506
4.698960024,1709146834.421833818,1709146834.421403102,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640564618422868
4.709023875,1709146834.431897669,1709146834.431434842,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640647520410769
4.7188875580000005,1709146834.441761352,1709146834.441367299,/rigid_bodies.rigidbodies[2].pose.position.x,0.8640316428761948
