elapsed time,receive time,header.stamp,topic,value
4.200935669,1709162308.098832109,1709162308.098373190,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643553711276848
4.210597374,1709162308.108493814,1709162308.107935970,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643618108466085
4.220799201,1709162308.118695641,1709162308.118145196,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643593024852586
4.230960782,1709162308.128857222,1709162308.128187776,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643861432977143
4.240451453,1709162308.138347893,1709162308.137803477,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643289853217848
4.246078667,1709162308.143975107,1709162308.143488967,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643371995661254
4.260463539,1709162308.158359979,1709162308.157805912,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643657442367152
4.270833891,1709162308.168730331,1709162308.168132189,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644007898801711
4.281361568,1709162308.179258008,1709162308.178594455,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643961124954193
4.290839541,1709162308.188735981,1709162308.188138448,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643550509688777
4.300677523,1709162308.198573963,1709162308.198069040,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643543170610442
4.306567723,1709162308.204464163,1709162308.203769514,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643586047172351
4.316362402,1709162308.214258842,1709162308.213703293,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643757438101491
4.330711594,1709162308.228608034,1709162308.228154945,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643784664435722
4.336485075,1709162308.234381515,1709162308.233829789,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643282657646968
4.350450042,1709162308.248346482,1709162308.247920235,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643420625725059
4.360447749,1709162308.258344189,1709162308.257922697,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643633486364303
